Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,desc_low,category,margin,profit
489597,84877B,GREEN ROUND COMPACT MIRROR,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,green round compact mirror,round,0.12,0.37
489597,84884A,ANT WHITE WIRE HEART SPIRAL,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,ant white wire heart spiral,unclassified,0.31,2.05
489597,84901,BLACK FACE LAMB WITH PANTS,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,black face lamb with pants,pan,0.28,0.94
489597,84902,PINK KNITTED COW STUFFED TOY,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,pink knitted cow stuffed toy,toy,0.33,1.07
489597,84912B,GREEN ROSE WASHBAG,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,green rose washbag,rose,0.14,0.96
489597,84926C,FAIRY CAKES TILE COASTER,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,fairy cakes tile coaster,cake,0.22,0.46
489597,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,pink scottie dog w flower pattern,flower,0.24,1
489597,84937,KASHMIR FOLKART TUMBLERS,1,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,kashmir folkart tumblers,folkart,0.11,1.12
489597,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,set of 6 kashmir folkart baubles,folkart,0.11,0.77
489597,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,antique silver tea glass etched,glass,0.17,0.37
489597,84991,60 TEATIME FAIRY CAKE CASES,5,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,60 teatime fairy cake cases,cake,0.22,0.23
489597,84992,72 SWEETHEART FAIRY CAKE CASES,2,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,72 sweetheart fairy cake cases,cake,0.22,0.23
489597,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,1,2009-12-01T14:28:00Z,13,NA,United Kingdom,red/white dots ruffled umbrella,umbrella,0.13,1.5
489597,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,1,2009-12-01T14:28:00Z,13,NA,United Kingdom,blue/brown dots ruffled umbrella,umbrella,0.13,1.5
489597,85015,SET OF 12  VINTAGE POSTCARD SET,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,set of 12  vintage postcard set,vintage,0.14,0.32
489597,85016,SET OF 6 VINTAGE NOTELETS KIT,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,set of 6 vintage notelets kit,vintage,0.14,0.32
489597,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2009-12-01T14:28:00Z,0.83,NA,United Kingdom,envelope 50 romantic images,unclassified,0.31,0.2
489597,85017C,ENVELOPE 50 CURIOUS IMAGES,1,2009-12-01T14:28:00Z,0.83,NA,United Kingdom,envelope 50 curious images,unclassified,0.31,0.2
489597,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,eau de nile jewelled t-light holder,holder,0.21,0.3
489597,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,romantic images scrap book set,unclassified,0.31,0.81
489597,85031B,BLOSSOM IMAGES SCRAP BOOK SET,2,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,blossom images scrap book set,unclassified,0.31,0.81
489597,85031C,CURIOUS IMAGES SCRAP BOOK SET,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,curious images scrap book set,unclassified,0.31,0.81
489597,85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,4,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,set/6 gold reindeer t-light candles,light,0.26,0.89
489597,85033S,SET/6 SILVER REINDEER T-LIGHTS,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,set/6 silver reindeer t-lights,light,0.26,0.89
489597,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,3 white choc morris boxed candles,candle,0.15,1.13
489597,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,set/4 red mini rose candle in bowl,rose,0.14,0.42
489597,85041,SET/4 PINK ORCHID CANDLES IN BOWL,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,set/4 pink orchid candles in bowl,candle,0.15,0.45
489597,85042,ANTIQUE LILY FAIRY LIGHTS,1,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,antique lily fairy lights,light,0.26,2.32
489597,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2009-12-01T14:28:00Z,17.35,NA,United Kingdom,15cm christmas glass ball 20 lights,christmas,0.26,3.58
489597,85061W,WHITE JEWELLED HEART DECORATION,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,white jewelled heart decoration,decoration,0.21,0.3
489597,85064,CREAM SWEETHEART LETTER RACK,2,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,cream sweetheart letter rack,cream,0.17,1.64
489597,85066,CREAM SWEETHEART MINI CHEST,1,2009-12-01T14:28:00Z,26.04,NA,United Kingdom,cream sweetheart mini chest,cream,0.17,3.78
489597,85086A,CANDY SPOT HEART DECORATION,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,candy spot heart decoration,decoration,0.21,0.3
489597,85099B,JUMBO BAG RED WHITE SPOTTY,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,jumbo bag red white spotty,spotty,0.15,0.56
489597,85112,S/3 TEAR DROP CUT GLASS DECORATION,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,s/3 tear drop cut glass decoration,glass,0.17,0.37
489597,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,ivory enchanted forest placemat,ivory,0.16,0.47
489597,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,black candelabra t-light holder,holder,0.21,0.3
489597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,white hanging heart t-light holder,holder,0.21,1.05
489597,85124A,PINK JUICY FRUIT PHOTO FRAME,1,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,pink juicy fruit photo frame,hot,0.2,0.86
489597,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,beaded crystal heart pink small,unclassified,0.31,0.61
489597,85130A,BEADED PEARL HEART WHITE LARGE,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,beaded pearl heart white large,unclassified,0.31,0.81
489597,85135B,BLUE DRAGONFLY HELICOPTER,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,blue dragonfly helicopter,unclassified,0.31,2.05
489597,85136A,YELLOW SHARK HELICOPTER,2,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,yellow shark helicopter,yellow,0.1,0.79
489597,85150,LADIES & GENTLEMEN METAL SIGN,1,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,ladies & gentlemen metal sign,metal,0.16,0.71
489597,85152,HAND OVER THE CHOCOLATE   SIGN,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,hand over the chocolate   sign,hand,0.14,0.53
489597,85180B,PINK HEARTS LIGHT CHAIN,1,2009-12-01T14:28:00Z,9.52,NA,United Kingdom,pink hearts light chain,light,0.26,1.96
489597,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,charlie & lola wastepaper bin blue,paper,0.32,1.89
489597,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,3,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,s/4 valentine decoupage heart box,tin,0.24,1.17
489597,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,s/4 blue round decoupage boxes,round,0.12,0.65
489597,85185B,PINK HORSE SOCK PUPPET,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,pink horse sock puppet,unclassified,0.31,1.43
489597,85185D,FROG SOCK PUPPET,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,frog sock puppet,unclassified,0.31,1.43
489597,85186A,EASTER BUNNY GARLAND OF FLOWERS,1,2009-12-01T14:28:00Z,0.83,NA,United Kingdom,easter bunny garland of flowers,flower,0.24,0.16
489597,85186C,BUNNY EGG GARLAND,1,2009-12-01T14:28:00Z,0.83,NA,United Kingdom,bunny egg garland,garland,0.13,0.1
489597,85199S,SMALL HANGING IVORY/RED WOOD BIRD,5,2009-12-01T14:28:00Z,0.83,NA,United Kingdom,small hanging ivory/red wood bird,wood,0.29,0.19
489597,85211,S/4 GROOVY CAT MAGNETS,2,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,s/4 groovy cat magnets,cat,0.32,0.83
489597,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,assorted ice cream fridge magnets,cream,0.17,1.13
489597,85227,SET/6 3D KIT CARDS FOR KIDS,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,set/6 3d kit cards for kids,kids,0.34,0.43
489597,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,cinammon set of 9 t-lights,light,0.26,0.35
489597,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,orange scented set/9 t-lights,light,0.26,0.35
489597,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,1,2009-12-01T14:28:00Z,6.5,NA,United Kingdom,copper/olive green flower necklace,flower,0.24,1.26
489597,90005A,JADE GREEN ENAMEL HAIR COMB,1,2009-12-01T14:28:00Z,2.16,NA,United Kingdom,jade green enamel hair comb,enamel,0.18,0.33
489597,90039D,FIRE POLISHED GLASS BRACELET GREEN,1,2009-12-01T14:28:00Z,3.9,NA,United Kingdom,fire polished glass bracelet green,glass,0.17,0.57
489597,90040D,MURANO STYLE GLASS BRACELET PINK,1,2009-12-01T14:28:00Z,3.9,NA,United Kingdom,murano style glass bracelet pink,glass,0.17,0.57
489597,90081C,LILY BROOCH OLIVE COLOUR,1,2009-12-01T14:28:00Z,5.2,NA,United Kingdom,lily brooch olive colour,unclassified,0.31,1.23
489597,90120C,GREEN MURANO TWIST BRACELET,1,2009-12-01T14:28:00Z,4.33,NA,United Kingdom,green murano twist bracelet,bracelet,0.26,0.89
489597,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,purple bertie glass bead bag charm,glass,0.17,0.62
489597,90158,ST TROPEZ NECKLACE,1,2009-12-01T14:28:00Z,5.2,NA,United Kingdom,st tropez necklace,lace,0.29,1.17
489597,90171,DAISY RING,2,2009-12-01T14:28:00Z,1.29,NA,United Kingdom,daisy ring,ring,0.28,0.28
489597,90175C,BLUE GLASS CHUNKY CHARM BRACELET,1,2009-12-01T14:28:00Z,9.55,NA,United Kingdom,blue glass chunky charm bracelet,glass,0.17,1.39
489597,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,2009-12-01T14:28:00Z,9.55,NA,United Kingdom,amethyst chunky bead bracelet w str,bracelet,0.26,1.97
489597,90188,DROP EARRINGS W FLOWER & LEAF,1,2009-12-01T14:28:00Z,2.59,NA,United Kingdom,drop earrings w flower & leaf,flower,0.24,0.5
489597,90192,JADE DROP EARRINGS W FILIGREE,1,2009-12-01T14:28:00Z,5.2,NA,United Kingdom,jade drop earrings w filigree,ring,0.28,1.14
489597,90200D,PINK SWEETHEART BRACELET,3,2009-12-01T14:28:00Z,4.33,NA,United Kingdom,pink sweetheart bracelet,sweetheart,0.32,1.05
489597,90206C,CRYSTAL DIAMANTE STAR BROOCH,1,2009-12-01T14:28:00Z,5.2,NA,United Kingdom,crystal diamante star brooch,star,0.34,1.32
489597,90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,1,2009-12-01T14:28:00Z,2.59,NA,United Kingdom,pair of enamel flower cluster slide,flower,0.24,0.5
489597,DCGS0058,MISO PRETTY  GUM,1,2009-12-01T14:28:00Z,0.83,NA,United Kingdom,miso pretty  gum,unclassified,0.31,0.2
489597,DCGS0068,DOGS NIGHT COLLAR,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,dogs night collar,dog,0.33,2.15
489597,DOT,DOTCOM POSTAGE,1,2009-12-01T14:28:00Z,647.19,NA,United Kingdom,dotcom postage,unclassified,0.31,153.15
489598,20685,RED SPOTTY COIR DOORMAT,2,2009-12-01T14:35:00Z,6.75,16620,United Kingdom,red spotty coir doormat,spotty,0.15,0.88
489598,22180,RETRO SPOT LAMP,1,2009-12-01T14:35:00Z,9.95,16620,United Kingdom,retro spot lamp,retro,0.16,1.37
489598,85090,CANDY SPOT APRON,3,2009-12-01T14:35:00Z,4.65,16620,United Kingdom,candy spot apron,apron,0.21,0.81
489598,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,blue spot ceramic drawer knob,ceramic,0.16,0.17
489598,21671,RED SPOT CERAMIC DRAWER KNOB,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,red spot ceramic drawer knob,ceramic,0.16,0.17
489598,21121,SET/10 RED SPOTTY PARTY CANDLES,24,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,set/10 red spotty party candles,spotty,0.15,0.16
489598,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,set/10 pink spotty party candles,spotty,0.15,0.16
489598,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,set/10 blue spotty party candles,spotty,0.15,0.16
489598,22218,CAKE STAND LACE WHITE,3,2009-12-01T14:35:00Z,4.25,16620,United Kingdom,cake stand lace white,cake,0.22,0.77
489598,21242,RED SPOTTY PLATE,8,2009-12-01T14:35:00Z,1.69,16620,United Kingdom,red spotty plate,spotty,0.15,0.22
489598,21238,RED SPOTTY CUP,8,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,red spotty cup,spotty,0.15,0.11
489598,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2009-12-01T14:35:00Z,2.55,16620,United Kingdom,wooden picture frame white finish,wooden,0.11,0.25
489598,22189,CREAM HEART CARD HOLDER,4,2009-12-01T14:35:00Z,3.95,16620,United Kingdom,cream heart card holder,holder,0.21,0.69
489598,21650,ASSORTED TUTTI FRUTTI BRACELET,24,2009-12-01T14:35:00Z,0.65,16620,United Kingdom,assorted tutti frutti bracelet,bracelet,0.26,0.13
489598,20983,12 PENCILS TALL TUBE RED SPOTTY,12,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,12 pencils tall tube red spotty,spotty,0.15,0.11
489598,21356,TOAST ITS - FAIRY FLOWER,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,toast its - fairy flower,fairy,0.12,0.13
489598,21357,TOAST ITS - DINOSAUR,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,toast its - dinosaur,dinosaur,0.16,0.17
489598,22280,POCKET BAG PINK PAISELY BROWN SPOT,6,2009-12-01T14:35:00Z,2.1,16620,United Kingdom,pocket bag pink paisely brown spot,pot,0.32,0.51
489598,20982,12 PENCILS TALL TUBE SKULLS,12,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,12 pencils tall tube skulls,skull,0.11,0.08
489598,85099B,JUMBO BAG RED WHITE SPOTTY,10,2009-12-01T14:35:00Z,1.95,16620,United Kingdom,jumbo bag red white spotty,spotty,0.15,0.25
489598,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-01T14:35:00Z,1.95,16620,United Kingdom,jumbo bag pink vintage paisley,vintage,0.14,0.24
489598,90167,BEADED LOVE HEART JEWELLERY SET,12,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,beaded love heart jewellery set,unclassified,0.31,0.2
489598,21544,SKULLS  WATER TRANSFER TATTOOS,12,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,skulls  water transfer tattoos,water,0.15,0.11
489598,21543,BUTTERFLY WATER TRANSFER TATTOOS,12,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,butterfly water transfer tattoos,water,0.15,0.11
489598,21833,CAMOUFLAGE LED TORCH,12,2009-12-01T14:35:00Z,1.69,16620,United Kingdom,camouflage led torch,flag,0.27,0.36
489598,21829,DINOSAUR KEYRINGS ASSORTED,36,2009-12-01T14:35:00Z,0.21,16620,United Kingdom,dinosaur keyrings assorted,dinosaur,0.16,0.03
489598,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-01T14:35:00Z,1.95,16620,United Kingdom,pink fairy cake child's apron,cake,0.22,0.35
489598,21100,CHARLIE AND LOLA CHARLOTTE BAG,10,2009-12-01T14:35:00Z,1.65,16620,United Kingdom,charlie and lola charlotte bag,charlotte,0.18,0.25
489598,21642,ASSORTED TUTTI FRUTTI PEN,24,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,assorted tutti frutti pen,pen,0.2,0.14
489598,21639,ASSORTED TUTTI FRUTTI KEYRING,24,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,assorted tutti frutti keyring,key,0.15,0.11
489598,72023F,RED ORGANIC CANDLE IN GLASS,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,red organic candle in glass,glass,0.17,0.18
489598,22082,RIBBON REEL STRIPES DESIGN,20,2009-12-01T14:35:00Z,1.65,16620,United Kingdom,ribbon reel stripes design,design,0.28,0.36
489598,20886,BOX OF 9 PEBBLE CANDLES,12,2009-12-01T14:35:00Z,1.95,16620,United Kingdom,box of 9 pebble candles,candle,0.15,0.25
489598,85172,HYACINTH BULB T-LIGHT CANDLES,16,2009-12-01T14:35:00Z,0.42,16620,United Kingdom,hyacinth bulb t-light candles,light,0.26,0.09
489598,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,2009-12-01T14:35:00Z,0.42,16620,United Kingdom,frosted box 9 white t-light candles,light,0.26,0.09
489598,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2009-12-01T14:35:00Z,0.85,16620,United Kingdom,hanging heart zinc t-light holder,holder,0.21,0.15
489598,21471,STRAWBERRY RAFFIA FOOD COVER,6,2009-12-01T14:35:00Z,3.75,16620,United Kingdom,strawberry raffia food cover,strawberry,0.12,0.4
489598,21469,POLKA DOT RAFFIA FOOD COVER,6,2009-12-01T14:35:00Z,3.75,16620,United Kingdom,polka dot raffia food cover,cover,0.23,0.7
489598,20753,RETRO PINK SPOT WASHING UP GLOVES,6,2009-12-01T14:35:00Z,2.1,16620,United Kingdom,retro pink spot washing up gloves,retro,0.16,0.29
489598,21868,POTTING SHED TEA MUG,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,potting shed tea mug,tea,0.21,0.22
489598,21869,POTTING SHED COFFEE MUG,12,2009-12-01T14:35:00Z,1.25,16620,United Kingdom,potting shed coffee mug,mug,0.28,0.27
489598,22185,SLATE TILE NATURAL HANGING,12,2009-12-01T14:35:00Z,1.65,16620,United Kingdom,slate tile natural hanging,slate,0.19,0.26
489598,21897,POTTING SHED CANDLE CITRONELLA,6,2009-12-01T14:35:00Z,2.95,16620,United Kingdom,potting shed candle citronella,candle,0.15,0.38
489598,21898,POTTING SHED ROSE CANDLE,6,2009-12-01T14:35:00Z,2.95,16620,United Kingdom,potting shed rose candle,rose,0.14,0.36
489598,20681,PINK SPOTTY CHILDS UMBRELLA,6,2009-12-01T14:35:00Z,3.25,16620,United Kingdom,pink spotty childs umbrella,spotty,0.15,0.42
489598,85099F,JUMBO BAG STRAWBERRY,20,2009-12-01T14:35:00Z,1.95,16620,United Kingdom,jumbo bag strawberry,jumbo,0.33,0.48
489598,20771,CHRYSANTHEMUM  JOURNAL,6,2009-12-01T14:35:00Z,2.55,16620,United Kingdom,chrysanthemum  journal,unclassified,0.31,0.6
489598,20777,CHRYSANTHEMUM NOTEBOOK,6,2009-12-01T14:35:00Z,1.65,16620,United Kingdom,chrysanthemum notebook,notebook,0.26,0.34
489598,72815,3 WICK CHRISTMAS BRIAR CANDLE,4,2009-12-01T14:35:00Z,3.75,16620,United Kingdom,3 wick christmas briar candle,christmas,0.26,0.77
489598,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2009-12-01T14:35:00Z,4.25,16620,United Kingdom,green christmas tree card holder,christmas,0.26,0.88
489599,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01T14:40:00Z,4.95,12758,Portugal,scottie dog hot water bottle,bottle,0.33,1.23
489599,22113,GREY HEART HOT WATER BOTTLE,8,2009-12-01T14:40:00Z,3.45,12758,Portugal,grey heart hot water bottle,bottle,0.33,0.86
489599,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2009-12-01T14:40:00Z,3.95,12758,Portugal,hot water bottle tea and sympathy,tea,0.21,0.69
489599,47504G,ENGLISH ROSE TAPE MEASURE,12,2009-12-01T14:40:00Z,1.25,12758,Portugal,english rose tape measure,rose,0.14,0.15
489599,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,3,2009-12-01T14:40:00Z,5.95,12758,Portugal,pink/brown dots ruffled umbrella,umbrella,0.13,0.68
489599,84985B,SET OF 72 BLACK PAPER DOILIES,12,2009-12-01T14:40:00Z,1.45,12758,Portugal,set of 72 black paper doilies,paper,0.32,0.35
489599,84986B,SET OF 36 SILVER PAPER DOILIES,12,2009-12-01T14:40:00Z,1.45,12758,Portugal,set of 36 silver paper doilies,paper,0.32,0.35
489599,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,2009-12-01T14:40:00Z,0.55,12758,Portugal,60 gold and silver fairy cake cases,cake,0.22,0.1
489599,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2009-12-01T14:40:00Z,1.25,12758,Portugal,traditional wooden skipping rope,wooden,0.11,0.12
489599,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2009-12-01T14:40:00Z,2.95,12758,Portugal,s/6 wooden skittles in cotton bag,wooden,0.11,0.29
489599,22138,BAKING SET 9 PIECE RETROSPOT,3,2009-12-01T14:40:00Z,4.95,12758,Portugal,baking set 9 piece retrospot,retrospot,0.16,0.68
489599,20750,RED/WHITE DOT MINI CASES,12,2009-12-01T14:40:00Z,6.35,12758,Portugal,red/white dot mini cases,mini,0.14,0.78
489599,20749,ASSORTED COLOUR MINI CASES,2,2009-12-01T14:40:00Z,7.95,12758,Portugal,assorted colour mini cases,mini,0.14,0.98
489599,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,2009-12-01T14:40:00Z,3.25,12758,Portugal,strawberry dream childs umbrella,strawberry,0.12,0.35
489599,85006,SET 4 NURSERY DES ROUND BOXES,6,2009-12-01T14:40:00Z,2.95,12758,Portugal,set 4 nursery des round boxes,round,0.12,0.32
489599,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2009-12-01T14:40:00Z,1.65,12758,Portugal,red gingham rose jewellery box,rose,0.14,0.2
489599,20983,12 PENCILS TALL TUBE RED SPOTTY,12,2009-12-01T14:40:00Z,0.85,12758,Portugal,12 pencils tall tube red spotty,spotty,0.15,0.11
489599,20979,36 PENCILS TUBE RED SPOTTY,16,2009-12-01T14:40:00Z,1.25,12758,Portugal,36 pencils tube red spotty,spotty,0.15,0.16
489599,21156,RED SPOTTY CHILDS APRON,8,2009-12-01T14:40:00Z,1.95,12758,Portugal,red spotty childs apron,spotty,0.15,0.25
489599,21789,KIDS RAIN MAC PINK,24,2009-12-01T14:40:00Z,0.85,12758,Portugal,kids rain mac pink,kids,0.34,0.22
489599,21788,KIDS RAIN MAC BLUE,24,2009-12-01T14:40:00Z,0.85,12758,Portugal,kids rain mac blue,kids,0.34,0.22
489599,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2009-12-01T14:40:00Z,0.42,12758,Portugal,small hanging ivory/red wood bird,wood,0.29,0.09
489599,85199L,LARGE HANGING IVORY & RED WOOD BIRD,24,2009-12-01T14:40:00Z,0.65,12758,Portugal,large hanging ivory & red wood bird,wood,0.29,0.15
489599,21556,CERAMIC STRAWBERRY MONEY BOX,12,2009-12-01T14:40:00Z,2.55,12758,Portugal,ceramic strawberry money box,ceramic,0.16,0.35
489599,82081,PINK HEARTS PHOTO ALBUM,2,2009-12-01T14:40:00Z,8.5,12758,Portugal,pink hearts photo album,hot,0.2,1.42
489599,21164,HOME SWEET HOME METAL SIGN,12,2009-12-01T14:40:00Z,2.95,12758,Portugal,home sweet home metal sign,metal,0.16,0.41
489599,22321,BIRD DECORATION RED SPOT,24,2009-12-01T14:40:00Z,0.85,12758,Portugal,bird decoration red spot,decoration,0.21,0.15
489599,21238,RED SPOTTY CUP,16,2009-12-01T14:40:00Z,0.85,12758,Portugal,red spotty cup,spotty,0.15,0.11
489599,21239,PINK  SPOTTY CUP,16,2009-12-01T14:40:00Z,0.85,12758,Portugal,pink  spotty cup,spotty,0.15,0.11
489599,21243,PINK  SPOTTY PLATE,16,2009-12-01T14:40:00Z,1.69,12758,Portugal,pink  spotty plate,spotty,0.15,0.22
489599,21242,RED SPOTTY PLATE,16,2009-12-01T14:40:00Z,1.69,12758,Portugal,red spotty plate,spotty,0.15,0.22
489599,20711,JUMBO BAG TOYS,30,2009-12-01T14:40:00Z,1.95,12758,Portugal,jumbo bag toys,jumbo,0.33,0.48
489599,20724,RED SPOTTY CHARLOTTE BAG,40,2009-12-01T14:40:00Z,0.85,12758,Portugal,red spotty charlotte bag,spotty,0.15,0.11
489599,20725,LUNCH BAG RED SPOTTY,100,2009-12-01T14:40:00Z,1.45,12758,Portugal,lunch bag red spotty,spotty,0.15,0.19
489599,21155,RED SPOTTY PEG BAG,12,2009-12-01T14:40:00Z,2.1,12758,Portugal,red spotty peg bag,spotty,0.15,0.27
489599,21527,RETRO SPOT TRADITIONAL TEAPOT,4,2009-12-01T14:40:00Z,7.95,12758,Portugal,retro spot traditional teapot,tea,0.21,1.38
489599,21843,RETRO SPOT CAKE STAND,6,2009-12-01T14:40:00Z,10.95,12758,Portugal,retro spot cake stand,cake,0.22,1.97
489599,85099B,JUMBO BAG RED WHITE SPOTTY,30,2009-12-01T14:40:00Z,1.95,12758,Portugal,jumbo bag red white spotty,spotty,0.15,0.25
489599,21218,RED SPOTTY BISCUIT TIN,6,2009-12-01T14:40:00Z,3.75,12758,Portugal,red spotty biscuit tin,spotty,0.15,0.49
489599,21181,PLEASE ONE PERSON  METAL SIGN,12,2009-12-01T14:40:00Z,2.1,12758,Portugal,please one person  metal sign,metal,0.16,0.29
489599,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",100,2009-12-01T14:40:00Z,0.72,12758,Portugal,"charlotte bag , pink/white spots",charlotte,0.18,0.11
489599,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6,2009-12-01T14:40:00Z,5.95,12758,Portugal,red/white dots ruffled umbrella,umbrella,0.13,0.68
489599,22355,"CHARLOTTE BAG , SUKI DESIGN",20,2009-12-01T14:40:00Z,0.85,12758,Portugal,"charlotte bag , suki design",design,0.28,0.19
489599,21931,JUMBO STORAGE BAG SUKI,20,2009-12-01T14:40:00Z,1.95,12758,Portugal,jumbo storage bag suki,jumbo,0.33,0.48
